customer_id,customer_first_name,customer_last_name,email_address,phone_number,shipping_address,shipping_city,shipping_state,postal_code,registration_date,is_premium_member
14231,Maanas,Zacharia,vraj@example.net,4191383288,"916
Lad Road",Bidar,Haryana,012169,2025-01-05,True
14232,Bhavna,Rau,henrynaik@example.net,,"603
Nigam Marg",Medininagar,Chhattisgarh,357141,2022-12-11,False
14233,Triya,Sinha,savantmekhala@example.com,06896172378,"H.No. 17
Saraf Ganj",Sri Ganganagar,Uttar Pradesh,704022,2022-09-23,True
14234,Zaitra,Parsa,champakhans@example.com,4864655695,"82, Mahajan Marg",Etawah,Tamil Nadu,889580,2024-10-11,False
14235,Chandran,Vaidya,cshukla@example.com,,"H.No. 560, Edwin Chowk",Shahjahanpur,Sikkim,716927,2024-10-10,False
14236,Pavani,Rege,nayaklopa@example.net,+914293360681,"71/13
Barad Street",Katihar,Sikkim,385619,2023-10-10,False
14237,Suhani,Pandey,fgarde@example.net,+918300094413,"425, Kalita Nagar",Bhiwandi,Maharashtra,148474,2024-03-02,True
14238,Saksham,Kurian,dev77@example.net,,"H.No. 335, Mitra",Saharsa,Sikkim,751896,2022-12-17,True
14239,Geetika,Varughese,udate@example.org,,"H.No. 94, Kara Circle",Tadipatri,Tripura,652186,2023-02-16,True
14240,Mohini,Srivastava,shivanikadakia@example.com,,"79/00, Wagle Marg",Gurgaon,Telangana,744020,2024-07-18,False
14241,Bishakha,Raman,daveqabil@example.org,7420832750,"515
Basu Chowk",Indore,Meghalaya,266584,2024-01-06,False
14242,Anthony,Bera,vgara@example.net,04089379449,"H.No. 431
Chanda Circle",Proddatur,Goa,420804,2023-10-09,False
14243,Dakshesh,Chaudry,rishi51@example.net,,"H.No. 257
Chada Ganj",Sangli-Miraj & Kupwad,Madhya Pradesh,354535,2025-06-04,True
14244,Ira,Jha,jeremiah89@example.net,,"69
Kadakia Path",Alwar,Telangana,627666,2022-08-17,False
14245,Lipika,Pal,yashodhara53@example.net,,"32/462
Srinivas",Dehri,Meghalaya,858361,2025-07-14,False
14246,Yashasvi,Bal,karan44@example.com,02032584462,"H.No. 67
Boase Ganj",Udupi,Madhya Pradesh,507902,2024-03-23,True
14247,Dayamai,Brar,kumerojas@example.net,3332311384,"H.No. 03
Majumdar Ganj",Chittoor,West Bengal,843415,2024-03-28,False
14248,Lekha,Muni,dayalekbal@example.com,,"H.No. 76, Grewal Street",Arrah,Arunachal Pradesh,973601,2023-08-06,True
14249,Sudiksha,Oak,ndayal@example.net,5120504121,"H.No. 02
D’Alia Chowk",Buxar,Nagaland,499886,2025-01-13,True
14250,Om,Sankar,nthaman@example.org,,"92/00
Sha Chowk",Bikaner,Andhra Pradesh,655642,2024-08-23,False
14251,Hitesh,Sibal,divyabera@example.net,05255929803,"886
Sethi",Chapra,Maharashtra,786628,2023-10-05,True
14252,Turvi,Dua,zmittal@example.net,+917647095217,"H.No. 243, Dhar Path",Bhopal,Andhra Pradesh,444501,2022-12-28,False
14253,Brinda,Mittal,raghavanluke@example.com,08729285535,"27/73
Merchant Path",Ajmer,Kerala,783860,2024-10-18,False
14254,Manthan,Bose,ekantikarai@example.com,+914314828045,"H.No. 160, Bhat Chowk",Proddatur,Odisha,492109,2023-03-06,False
14255,Hritik,Dasgupta,ugoda@example.org,,"61/532, Lad Circle",Imphal,Assam,397903,2025-01-24,True
14256,Banjeet,Sodhi,boaselakshit@example.org,01666488387,"24/066
Sani Marg",Thoothukudi,Andhra Pradesh,807355,2022-08-03,True
14257,Arjun,Badal,lavanya51@example.com,2842073029,"H.No. 00, De Path",Chapra,Bihar,175019,2022-10-13,False
14258,Reva,Sawhney,nakshthaker@example.com,2859062845,"235
Dhar Marg",Phusro,Meghalaya,846276,2023-09-28,True
14259,Arunima,Trivedi,memonsachi@example.org,,"44/674, Tak",Surendranagar Dudhrej,Tripura,717120,2025-06-24,True
14260,Vansha,Acharya,cramaswamy@example.net,,"H.No. 28
Grewal",Adoni,Himachal Pradesh,189807,2024-11-06,True
14261,Daksh,Wagle,miteshsarna@example.com,09645668139,"27/02
Rana Zila",Sasaram,Jharkhand,862570,2025-06-29,False
14262,Kritika,Dugal,anika16@example.net,,"782, Gopal Chowk",Vijayawada,Tripura,173607,2024-02-09,False
14263,Chatura,Sachar,tarakprabhu@example.org,7376565019,"27/02
Saha Street",Sasaram,Meghalaya,047687,2025-06-21,True
14264,Christopher,Naik,ykrishnan@example.net,+918239966701,"H.No. 19, Bali Chowk",Kalyan-Dombivli,Rajasthan,440134,2024-06-25,False
14265,Ridhi,Gade,edhithajha@example.net,07932702800,"H.No. 838
Suri Path",Bharatpur,West Bengal,776900,2022-09-23,False
14266,Lakshmi,Ray,keerjonathan@example.org,,"H.No. 773, Sarkar Circle",Satara,Goa,878372,2023-09-13,True
14267,Aarav,More,neel27@example.org,,"732
Ghose",Bhagalpur,Himachal Pradesh,028881,2022-10-24,False
14268,Janaki,Chauhan,talwaramrita@example.org,,"03/40
Nazareth Chowk",Shimla,Goa,600844,2024-12-31,True
14269,Harita,Palla,mishramitesh@example.org,,"97/07
Verma Street",Coimbatore,Gujarat,397725,2023-04-06,True
14270,Megha,Toor,veerchawla@example.net,3332615268,"H.No. 35
Jayaraman Nagar",Bhiwandi,Sikkim,097678,2022-10-28,False
14271,Ekaja,Dugal,tarashaurya@example.com,+915466686699,"H.No. 73
Devan Marg",Bhimavaram,Kerala,952708,2024-12-22,True
14272,Balendra,Varkey,raghavanxalak@example.org,,"10/93
Memon Ganj",Begusarai,Tripura,276630,2024-11-11,True
14273,Ridhi,Chanda,fariq96@example.net,,"22/144, Agrawal Road",Nellore,Karnataka,648534,2024-08-10,True
14274,Vasudha,Tripathi,bahadurjit08@example.org,,"H.No. 59, Sodhi Nagar",Nadiad,Goa,218823,2023-11-11,False
14275,Timothy,Pillai,rachit87@example.net,,"H.No. 940
Chadha Ganj",Raiganj,Tamil Nadu,573917,2022-12-05,False
14276,Siya,Datta,gandhireva@example.org,+915787434990,"067
Madan Ganj",Bally,Chhattisgarh,920985,2025-05-22,False
14277,Shravya,Cheema,patlachaitanya@example.org,+914022263518,"414, Kothari Chowk",Purnia,Rajasthan,162850,2023-06-17,True
14278,Samaksh,Om,gaurav72@example.com,01336088353,"H.No. 220
Sawhney Road",Jabalpur,Telangana,347486,2024-12-13,True
14279,Devika,Aggarwal,ekanshkhatri@example.net,,"12/579
Hayer Marg",Karaikudi,Kerala,863873,2025-01-03,True
14280,Ekalinga,Ramaswamy,gaurangi24@example.org,08703133363,"H.No. 40
Devi Chowk",Kharagpur,Odisha,947446,2024-03-27,True
14281,Pavani,Viswanathan,nissac@example.net,00651021997,"050
Loyal Nagar",Thiruvananthapuram,Madhya Pradesh,768155,2024-02-11,True
14282,Sai,Pradhan,sinhalakshit@example.org,+912063312108,"137
Mallick Nagar",Bhilai,Odisha,410170,2023-02-26,False
14283,Yashvi,Wali,zachariahnihal@example.org,,"H.No. 156, Merchant Marg",Sikar,Tamil Nadu,112724,2023-12-19,False
14284,Qabil,Som,lchandran@example.net,3484811820,"H.No. 61
Sani Road",Berhampur,Bihar,575916,2022-08-15,True
14285,Darika,Das,knayak@example.org,06242949269,"960
Roy",Korba,Himachal Pradesh,174544,2025-05-19,False
14286,Diya,Varkey,irya06@example.net,,"30/915, Krishna Ganj",Alwar,Meghalaya,685932,2023-04-26,False
14287,Anay,Bir,falak94@example.net,5133130808,"54/87
Dalal Chowk",Purnia,Telangana,527522,2022-12-31,True
14288,Pooja,Mammen,swamynandini@example.net,4727144560,"H.No. 80
Gopal Chowk",Sonipat,Meghalaya,776162,2023-04-20,True
14289,Urmi,Doctor,salvihamsini@example.org,,"65/78
Thakkar Nagar",Dhanbad,Bihar,822620,2025-06-11,False
14290,Rachit,Ghose,lsen@example.net,,"74/01, Sathe Zila",Sagar,Nagaland,255755,2025-03-18,True
14291,Vrishti,Gokhale,pillayatharv@example.net,,"06, Pant Road",Guwahati,Maharashtra,310990,2024-11-06,False
14292,Tarak,Rajan,alexander14@example.org,05120282720,"H.No. 29
Badal Circle",Bulandshahr,Haryana,942627,2023-12-14,True
14293,Upadhriti,Modi,chaudrymaanas@example.net,,"92, Viswanathan Marg",Jorhat,Bihar,221654,2024-02-24,False
14294,Gautam,Kothari,kshere@example.org,00523884554,"H.No. 92
Bhardwaj Marg",Raipur,Mizoram,983299,2024-10-22,False
14295,Yash,Ganesan,gavin64@example.org,,"59/238, Deshmukh",Chandrapur,Andhra Pradesh,846701,2024-01-01,False
14296,Nidra,Bhatt,shuklalaksh@example.net,,"04/388, Dada Road",Bhimavaram,Maharashtra,533163,2023-01-29,True
14297,Azad,Lanka,praneel12@example.com,,"26/90, Konda",Nellore,Chhattisgarh,775147,2025-03-16,True
14298,Baljiwan,Varughese,ayaanvig@example.com,,"36/48
Prasad Path",Chennai,Telangana,595547,2024-09-18,True
14299,Oviya,Ghosh,roynitara@example.org,,"08/707
Bora Road",Aligarh,Madhya Pradesh,883118,2023-04-13,True
14300,Yatan,Balakrishnan,lohit07@example.com,,"46/81
Lad Chowk",Latur,Tripura,117972,2023-08-19,True
14301,Wridesh,Kari,mohinichanda@example.com,,"95/691
Sami Nagar",Jalandhar,West Bengal,137164,2024-03-31,False
14302,Umang,Oak,johaljanuja@example.com,0362842720,"74/17
Bath Chowk",Medininagar,Kerala,797605,2023-03-04,False
14303,Wazir,Chauhan,kupadhyay@example.com,,"14/204
Kashyap Zila",Amritsar,Madhya Pradesh,947754,2023-08-10,True
14304,Vasatika,Sinha,varshanath@example.org,+914803797104,"H.No. 86, Verma Path",Rampur,Arunachal Pradesh,094370,2023-01-23,False
14305,Sanya,Dada,yastiramanathan@example.net,6337061246,"33
Ravel Street",Bhalswa Jahangir Pur,Tamil Nadu,721096,2025-03-15,True
14306,Samuel,Padmanabhan,vedant60@example.org,+916613064614,"88
More Circle",Miryalaguda,Maharashtra,058968,2025-01-23,True
14307,George,Dyal,fpalla@example.org,,"H.No. 51, Radhakrishnan Ganj",Siliguri,Mizoram,142225,2023-03-25,False
14308,Falguni,Prashad,chakradharpadmanabhan@example.net,0041611482,"08/545
Sidhu Zila",Sasaram,Meghalaya,648468,2023-12-09,False
14309,Hamsini,Saraf,amruta96@example.org,4314713036,"H.No. 754, Narayanan Road",Srinagar,Nagaland,172602,2022-09-12,False
14310,Oeshi,Ravel,balanikbal@example.org,02495775441,"16/88, Zacharia Marg",Tirupati,Telangana,006199,2022-08-08,False
14311,Raghav,Pau,onveer73@example.org,,"H.No. 91, Chada Zila",Anantapuram,Odisha,994804,2023-08-08,True
14312,Aadi,Nayak,charan83@example.com,,"31
Dalal Circle",Latur,Tamil Nadu,630609,2023-04-05,False
14313,Falak,Palla,forumnarayanan@example.net,+910823992147,"H.No. 210
Sengupta Zila",Guwahati,Assam,698380,2024-04-06,False
14314,Yug,Mane,gbuch@example.net,+918271678053,"91, Subramanian Ganj",Kadapa,Odisha,988329,2023-06-06,False
14315,Faqid,Warrior,karanhredhaan@example.org,06384756786,"34/93, Ravi Chowk",Chittoor,West Bengal,469828,2022-11-14,True
14316,Dipta,Gade,cdada@example.org,,"34/12
Vora Marg",Korba,Arunachal Pradesh,632666,2022-09-23,True
14317,Ria,Chand,farispal@example.org,+917672158837,"36/21
Choudhary Marg",Bhiwani,Haryana,026388,2022-10-02,True
14318,Farhan,Gandhi,meghanajoshi@example.com,01610807773,"03/659
Behl Circle",Malda,Himachal Pradesh,358810,2025-07-15,False
14319,Meera,Lad,pushtimohan@example.com,,"H.No. 97, Chana Street",Chennai,Madhya Pradesh,290623,2025-03-24,False
14320,Elijah,Shere,parekhzansi@example.com,4670888949,"H.No. 43
Karpe Chowk",Ambarnath,Assam,349942,2023-11-19,True
14321,Leena,Hans,nidhi97@example.net,+912986938343,"95/509
Seshadri Nagar",Ranchi,Himachal Pradesh,269469,2025-06-09,True
14322,Tristan,Lad,dakshahari@example.org,07343742146,"128, Nagar Street",Alwar,Haryana,213031,2024-03-11,True
14323,Daksh,Mangal,odikajhaveri@example.net,,"25/633
Srinivasan Circle",Hosur,Rajasthan,352427,2024-03-18,False
14324,Gaurangi,Mani,csaxena@example.com,02913577169,"73, Khanna Circle",Raurkela Industrial Township,Bihar,031849,2024-06-30,False
14325,Pranit,Puri,shereekani@example.com,,"H.No. 21
Banik Path",Imphal,Manipur,365467,2023-07-12,False
14326,Mugdha,Bassi,peririshi@example.com,03310533137,"207, Mangal Road",Raebareli,Arunachal Pradesh,408682,2024-02-23,False
14327,Raagini,Barman,golequshi@example.net,09416924273,"95/22
Doshi Chowk",Visakhapatnam,Haryana,788507,2023-10-16,True
14328,Irya,Mody,ranveerkrishnan@example.net,,"44/098
Srinivas Nagar",Hubli–Dharwad,West Bengal,131719,2024-08-16,False
14329,Rachana,Vora,megha02@example.net,+913189466335,"57, Reddy Chowk",Bhilai,Andhra Pradesh,318976,2023-03-23,False
14330,Manan,Rana,jacksonparikh@example.org,02385728152,"93
Setty Chowk",Hajipur,Goa,505656,2025-06-25,True
14331,Rachit,Karnik,krishnanpahal@example.net,,"076
Pai Path",Ambattur,Haryana,644102,2024-07-29,True
14332,Liam,Sahni,aahana50@example.net,8319265488,"102
Bala Circle",Gudivada,Uttar Pradesh,066701,2023-06-16,False
14333,Wridesh,Mitra,balaanjali@example.com,5798675756,"519, Mand Ganj",Tezpur,Haryana,606738,2023-09-22,False
14334,Ikshita,Puri,kashish55@example.net,+918315738289,"33/598
Padmanabhan",Ramgarh,Punjab,740685,2025-05-19,True
14335,Sneha,Sandhu,siddharth81@example.net,+912465643878,"54/880, Rana Marg",Ozhukarai,Tripura,524014,2022-11-05,False
14336,Daniel,Raman,ldewan@example.com,+910617151913,"99/746, Atwal Road",Ongole,Assam,098624,2025-03-18,True
14337,Neha,Chad,kashish65@example.com,00679959108,"72, Hegde Ganj",Ajmer,Odisha,534376,2024-10-11,True
14338,Rachita,Sehgal,sekhonjeremiah@example.org,,"H.No. 20, Sabharwal",Kozhikode,Arunachal Pradesh,556632,2024-06-27,True
14339,Anmol,Shan,dassekapad@example.com,,"51, Loyal Road",North Dumdum,Jharkhand,677132,2024-08-16,True
14340,Indrajit,Pai,siddharth47@example.org,,"07/05, Saraf Nagar",Pudukkottai,Himachal Pradesh,770410,2023-12-19,True
14341,Gaurang,Mohanty,chaaya42@example.net,,"56/78, Ratta Ganj",Dehri,Himachal Pradesh,539742,2022-11-14,False
14342,Bhavna,Sama,maniarjun@example.org,,"47/14
Pradhan Path",Agartala,Rajasthan,813358,2025-04-24,True
14343,Vedika,Devi,unni36@example.com,4942869594,"50, Yogi Path",Karawal Nagar,Haryana,380619,2023-11-26,True
14344,Falan,Sawhney,doshirayaan@example.org,,"H.No. 17, Varughese Nagar",Amaravati,Jharkhand,527459,2023-06-21,False
14345,Anirudh,Maharaj,tanmayilad@example.net,,"664, Dhar Road",Rajpur Sonarpur,Madhya Pradesh,099406,2024-05-21,True
14346,Ria,Narayan,koshymugdha@example.org,,"49/557
Dutta Street",Gwalior,Tamil Nadu,388783,2022-10-16,True
14347,Yachana,Chana,yatinraj@example.org,,"26
Edwin Chowk",Sonipat,Telangana,531151,2025-04-16,False
14348,Dalbir,Datta,walikrishna@example.com,,"862
Chana Zila",Sasaram,Bihar,424868,2022-11-30,True
14349,Rachita,Sarma,gprashad@example.com,,"91/731
Prabhu Chowk",Saharanpur,Mizoram,011679,2022-11-18,True
14350,Girindra,Batta,mmittal@example.com,3176484640,"371, Thaman Chowk",Bhiwandi,Jharkhand,940966,2024-03-04,True
14351,Bishakha,Raman,netrasha@example.org,+912395182302,"65/72
Sandal Circle",Imphal,Chhattisgarh,197907,2022-08-05,False
14352,Shravya,Behl,krishnanekapad@example.net,,"14, Ramakrishnan Path",Sasaram,Uttarakhand,172413,2024-07-31,False
14353,Hritik,Sharma,chakrabartidhriti@example.net,07980775964,"65, Wagle Street",Ujjain,Kerala,938521,2022-12-11,True
14354,Gaurangi,Oommen,comarnoah@example.org,,"35/777, Chacko Path",Dewas,Jharkhand,238760,2023-12-19,True
14355,Urvi,Bandi,vaishnavi16@example.net,3572580332,"41, Basak Circle",Alappuzha,Uttar Pradesh,302465,2023-03-03,False
14356,Vedhika,Manne,choudhuryturvi@example.com,,"59/774
Jhaveri Marg",Thanjavur,Sikkim,759255,2024-04-07,True
14357,Yutika,Sami,singhleela@example.net,,"H.No. 173
Ratti Path",Imphal,Karnataka,538905,2023-11-11,False
14358,Yashvi,Rajan,sachdevbrinda@example.net,,"74/864, Borra Circle",Ghaziabad,Sikkim,843489,2023-02-16,True
14359,Owen,Mallick,farispau@example.com,,"43/90
Sanghvi Ganj",Muzaffarnagar,Madhya Pradesh,437204,2023-03-04,False
14360,Sathvik,Edwin,mishragaurang@example.com,05062508537,"12, Nadkarni Nagar",Aurangabad,Odisha,778062,2024-06-09,True
14361,Vasudha,Ahluwalia,gshan@example.com,6907556723,"64, Pant Marg",Avadi,Nagaland,875127,2022-09-03,False
14362,Laksh,Kanda,ojasvi36@example.org,05691097842,"29/89
Choudhry Path",Tumkur,Uttarakhand,546803,2022-08-19,True
14363,Darika,Goda,maniorinder@example.org,06480479641,"356
Mistry",Kamarhati,Himachal Pradesh,024512,2025-03-29,False
14364,Suhani,Zacharia,ishani99@example.net,8155008919,"909
Narayan Nagar",Panihati,Madhya Pradesh,859601,2023-07-14,False
14365,Rudra,Naidu,chahalpratyush@example.org,,"H.No. 181
Hari Road",Anantapur,Uttarakhand,936463,2023-09-24,True
14366,Raksha,Chandra,lokeamol@example.net,,"07/63, Madan Road",Jalgaon,Assam,330637,2022-10-17,True
14367,Dayita,Lal,urmipalla@example.net,6339348174,"62/28, Sandal",Burhanpur,West Bengal,718253,2022-10-21,False
14368,Balhaar,Sandhu,ishapatla@example.net,,"42
Babu Street",Chandrapur,Odisha,207998,2025-02-13,True
14369,Liam,Bahri,balanitesh@example.com,,"H.No. 13, Shanker Chowk",Warangal,Telangana,101941,2024-12-14,False
14370,Atharv,Ravi,isaacmutti@example.org,05115568764,"27/10
Krishna Chowk",Bokaro,Rajasthan,909261,2023-03-09,False
14371,Abeer,Date,msahota@example.net,6939354273,"43, Madan Ganj",Kakinada,Andhra Pradesh,418327,2023-02-07,False
14372,Mekhala,Mody,raagini61@example.com,,"87, Ramachandran Ganj",Hyderabad,Bihar,011579,2023-04-11,False
14373,Caleb,Mander,aashibali@example.net,,"56/317
Narasimhan Path",Orai,Chhattisgarh,564926,2024-11-08,False
14374,Idika,Kata,niharika15@example.com,,"H.No. 093
Sekhon Zila",Mangalore,Gujarat,067070,2023-09-18,True
14375,Janya,Oak,jasmit12@example.com,+917876603049,"86/538, Pradhan Road",Aurangabad,Maharashtra,299184,2023-09-26,True
14376,Dhruv,Lall,niharikatoor@example.org,4742181251,"79/99, Sanghvi Path",Navi Mumbai,Assam,363057,2024-07-10,True
14377,Bachittar,Ramanathan,jagvisachar@example.org,,"H.No. 833, Iyengar Chowk",Jamshedpur,Bihar,200350,2022-09-13,False
14378,Meghana,Radhakrishnan,watika00@example.org,,"88, Mukhopadhyay Path",Yamunanagar,Assam,153921,2024-07-20,True
14379,Chameli,Gandhi,azadissac@example.com,1249148893,"54, Vig Ganj",Jalgaon,Chhattisgarh,238376,2024-12-12,False
14380,Finn,Vora,noahahluwalia@example.net,7996338645,"837, Gade Path",Durg,Assam,044599,2024-07-08,False
14381,Farhan,Shah,ira13@example.com,,"736
Vyas Nagar",Tinsukia,Uttar Pradesh,077547,2025-01-09,False
14382,Riya,Rao,bhavani91@example.org,5248432173,"27
Chaudhary Ganj",Shahjahanpur,Arunachal Pradesh,532573,2022-08-21,False
14383,Janaki,Sharaf,msarkar@example.com,2919430658,"22
Randhawa Road",Agartala,Himachal Pradesh,193015,2024-07-29,True
14384,Ekansh,Singhal,gaurang80@example.com,1409438380,"63/95
Bajwa Chowk",Guwahati,Mizoram,625873,2023-11-15,True
14385,Orinder,Rana,laksh87@example.org,2459686094,"25/385
Lala Ganj",Gulbarga,Kerala,286600,2025-04-01,False
14386,Tanveer,Sunder,shivanshnadig@example.net,08434125152,"83, Comar Street",Chinsurah,Goa,808452,2023-10-13,True
14387,Ojasvi,Sule,kiaan10@example.com,,"H.No. 57, Mani Chowk",Kharagpur,Odisha,273163,2022-12-08,False
14388,Laban,Sawhney,girik29@example.org,5467481557,"457, Ahluwalia Path",Giridih,Telangana,828578,2022-10-07,True
14389,Varsha,Deol,mammennachiket@example.org,,"38, Kanda Nagar",Warangal,Kerala,447166,2025-03-02,False
14390,Ladli,Goyal,balhaar45@example.net,08421598919,"51/977
Hans Chowk",Imphal,Bihar,824470,2023-05-11,True
14391,Brinda,Solanki,aahana08@example.net,,"31/726, Sampath Road",Warangal,Punjab,961262,2023-03-24,False
14392,Ekapad,Kibe,gagan84@example.com,07738751720,"66/022
Dhar Ganj",Kalyan-Dombivli,Himachal Pradesh,700762,2023-09-27,True
14393,Amruta,Basak,rajagopalfaraj@example.net,+917919150837,"787, Choudhury Chowk",Deoghar,Uttar Pradesh,993485,2023-10-14,True
14394,Chanakya,Natarajan,wsharma@example.org,05416237098,"719
Prabhakar Ganj",Tirunelveli,Assam,042150,2024-10-19,True
14395,Hemangini,Tripathi,sahotajairaj@example.net,02201007082,"H.No. 491, Edwin Nagar",Orai,Maharashtra,734960,2022-08-07,False
14396,Sara,Bath,lramanathan@example.net,,"H.No. 886
Parsa Marg",Tiruppur,Jharkhand,975560,2024-02-04,False
14397,Nachiket,Char,zghose@example.org,3430070124,"03/572, Thakur Marg",Katni,Haryana,890707,2025-04-24,True
14398,Isha,Loke,raoisaac@example.org,02893244041,"H.No. 270, Kaul Street",Vellore,Goa,211506,2023-01-18,False
14399,Aarav,Basu,lpatel@example.com,,"H.No. 999, Pandya",Begusarai,Punjab,363743,2023-07-31,True
14400,Chakradhar,Boase,akarpe@example.com,3712775714,"11/61, Saini Ganj",Madanapalle,Gujarat,434816,2023-11-01,True
14401,Harita,Mani,qabilkoshy@example.com,,"H.No. 36, Sunder Path",Ulhasnagar,Andhra Pradesh,909296,2022-10-25,True
14402,Wriddhish,Choudhary,rayaansingh@example.org,,"H.No. 90, Bir Zila",Ozhukarai,Meghalaya,061542,2025-04-30,True
14403,Dipta,Kohli,wazirganesh@example.com,+919293954968,"495
Sheth Road",Bokaro,Uttar Pradesh,083885,2025-07-17,True
14404,Deepa,Kale,xbhat@example.net,,"196, Sani Chowk",Malda,Haryana,506111,2022-11-29,False
14405,Faqid,Char,urmi88@example.org,,"H.No. 952
Mann Street",Davanagere,Nagaland,688475,2022-07-28,True
14406,Warda,Varkey,tloyal@example.org,+915279672689,"163
Char Road",Bhatpara,Bihar,480218,2023-04-20,False
14407,Abha,Rege,advaith90@example.net,,"599, Chakrabarti Ganj",Kurnool,Uttar Pradesh,191780,2022-10-03,True
14408,Tara,Grover,rushil27@example.com,,"47
More Chowk",Nangloi Jat,West Bengal,402750,2024-08-10,False
14409,Rachit,Khurana,gardemohammed@example.net,05215631573,"H.No. 07
Sagar Street",Shivpuri,Rajasthan,816451,2025-05-21,True
14410,Aayush,Nori,shenoyaditya@example.com,,"22
Bora Road",Shimoga,Maharashtra,312145,2023-08-01,False
14411,Ekalinga,Mutti,dnazareth@example.com,,"H.No. 99, Bali Ganj",Erode,Kerala,739292,2025-06-22,True
14412,Rishi,Tiwari,mukherjeetanveer@example.org,7152795976,"H.No. 86
Saha Circle",Adoni,Uttarakhand,855752,2023-03-30,False
14413,Jagdish,Tiwari,zmammen@example.com,,"54/781, Bakshi Marg",Unnao,Telangana,371736,2024-08-08,True
14414,Jyoti,Seth,darikabali@example.net,,"H.No. 605
Bath Marg",Srikakulam,Gujarat,976934,2024-09-17,True
14415,Pranav,Majumdar,magarraksha@example.org,05851433809,"H.No. 88, Bobal",Tiruppur,Chhattisgarh,424368,2023-01-15,True
14416,Daksha,Dube,brijesh53@example.org,08315840621,"H.No. 42
Narain Circle",Ballia,Arunachal Pradesh,806112,2025-04-16,True
